Id,x,y
946,16.5128828944,92.5031695268
947,135.703326322,141.611109363
948,168.16399799,146.669639954
949,116.556236319,45.994702327
950,173.467217657,102.358948948
951,100.932753566,99.6116445615
952,119.627854576,35.7296675925
953,136.64158226,161.739655199
954,202.761003517,88.6651603171
955,83.5236150025,84.9210348606
956,90.5893594628,173.130208794
957,132.045304341,179.716573147
958,32.906619611,60.2654706484
959,106.137725006,93.2010208409
960,154.154352023,165.852085039
961,105.74665924,169.779939151
962,105.855727456,11.9910018134
963,55.7072261072,31.4617673552
964,105.724490443,62.2655368416
965,152.088569252,127.882757623
966,107.196124837,28.7630972638
967,68.1434107698,39.7434447627
968,35.1932496546,128.483697485
969,150.3335041,83.944708535
970,39.8826880211,65.3462933532
971,21.9192536649,115.049955917
972,177.261358911,154.785076078
973,63.084097098,60.8624969669
974,66.8268547412,67.5571363362
975,86.5615879657,184.15714255
976,188.559234771,114.499814412
977,96.778779209,56.2686499977
978,166.945928893,116.184312733
979,45.8015651421,128.824270393
980,151.61197492,82.1358653867
981,97.7902671369,30.8261474282
982,75.8965133243,160.653172255
983,113.731604553,184.199947191
984,156.889447431,84.4552328373
985,120.607578166,76.0627280229
986,77.0636728765,53.382605177
987,81.3719081947,163.969477928
988,141.739541738,166.500242846
989,99.1372618387,117.153197311
990,177.044959683,60.0520368567
991,110.884120954,42.2758909914
992,95.064975971,22.6939618231
993,199.138917338,127.422487379
994,133.898985313,52.2516480004
995,75.5094916243,77.8623068434
996,47.1775254351,68.9377020283
997,96.8562203904,183.422378352
998,92.640979487,180.060229985
999,111.947877418,176.940157657
